match_tier,field_name,parcelnumb,unidata_scity,unidata_value,gpkg_value,comparison
pair,yearbuilt,24115013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24121067,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24121069,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24132049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24137012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24137013,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,24137014,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,24141107,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24141107,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24401001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24401006,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24401059,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24402002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24402003,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24402015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24403001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24403039,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,24404020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24404020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24404021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24409021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24409023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24409090,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24413001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24413020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24414017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24415006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24415014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24416005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24416032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24416033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24416034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24416039,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24416045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24416047,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417012,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,24417056,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417056,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417058,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417059,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24417061,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24418013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24418016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24418028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24418032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24418034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24418045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24419005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24419050,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24420005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24421052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422009,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422036,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24422049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24423051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24423052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24423053,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24423054,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24423055,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24424002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24424003,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24424005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24424018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24424019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24434015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24437002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24437003,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24445016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24501003,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24501004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24501005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24505016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24506001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24511001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24511002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24516006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24516021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24516047,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24518002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24527021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24527089,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24540034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24540035,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24540036,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24548005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24548006,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,24548006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24901027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24902070,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24904018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24905071,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24905072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24905073,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24905074,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24905075,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24906002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24906009,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24908011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24908020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24908033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24908034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24909013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24910049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24911031,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24911037,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24911040,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24911041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24911043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24912007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24912011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24912093,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24912100,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24913012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24913015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24913017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24913020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24913058,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24916065,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24916066,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24918001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24920013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24921003,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24921004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24921005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24925050,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,24926014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24926014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24930001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24931045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24931059,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24932067,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24933030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24933032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24934001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24935043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24935046,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24935047,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24936011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24936013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24936028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24938008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24938041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24938052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24938053,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24938054,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24938055,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24939046,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24940011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24940029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24940032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24940053,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24940062,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24941002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24941022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24941032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24941033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24942050,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24942051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24942070,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24942074,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24943044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24943060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24943071,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24943089,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944009,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944075,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944087,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944095,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944096,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24944103,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24945021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24945057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24946001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24946005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24946036,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24946079,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24946081,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24946082,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24946087,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24947018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24947025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24947067,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24948028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24948029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24948045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24949022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24951004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24952039,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24952076,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24958073,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24959017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24959076,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24963043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24963046,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24964001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24964027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24964029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24964030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965077,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965080,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965081,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965101,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24965102,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24966044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24967011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24967014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24968024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24977042,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24980063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24984062,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,24984063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25401004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25401017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25401018,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25401023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25401023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25401024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25401034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402038,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402046,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402047,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402068,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402071,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402081,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402084,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402086,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402087,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402094,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25402094,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402096,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25402101,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403016,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25403024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403035,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403036,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25403046,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25404034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25404089,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25404095,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25405043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25405045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25405050,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25406004,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25406027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25406027,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25406028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25406028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25406033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25406034,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25406041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25406041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25407044,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25407055,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25407055,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25408009,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25408046,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25408052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25408056,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25408057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25408058,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25409135,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25409137,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25409138,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25410001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25410058,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25410060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25411075,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25412001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25412006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25412010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413090,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413098,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413101,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413109,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413115,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413116,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413123,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413124,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413128,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413129,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413131,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25413132,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413132,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413137,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413138,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25413139,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25414113,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25414114,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25414116,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25414120,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25415049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25415053,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25415059,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25415069,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25415078,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25416024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25416032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25416034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25416035,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25416036,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417056,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25417056,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417057,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25417057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417061,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417082,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25417082,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417083,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417099,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417102,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417105,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417106,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417107,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417108,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417109,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417110,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417111,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417112,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25417113,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25418044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419028,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25419030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419039,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419040,San Jose,[blank],,Unidata missing; GPKG empty
